Fuel Type Code,Station Name,Street Address,Intersection Directions,Municipality,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,GREENE 750 BUILDING NO. 11,23 Wheldon Shivers Dr,Back of Development adjacent to Building No. 11,Ewing Township,NJ,8628,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.274146,-74.823092,8/26/2026,88292,2026-08-26 01:07:02 UTC,,,,11/3/2017,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARKAVENUEBMW STATION 01,210 NJ-17,"Easy access from 17 North and W. Passaic St.  If approaching from W. Passaic, proceed through the Social Services parking lot - Park Ave BMW is at the rear.  EV chargers on-site.",Rochelle Park,NJ,7662,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.906523,-74.071136,8/26/2026,92502,2026-08-26 01:15:12 UTC,,,,3/7/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RED BANK MONMOUTH,90 Monmouth St,,Red Bank,NJ,7701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.349339,-74.069774,8/26/2026,96693,2026-08-26 01:16:19 UTC,,,,4/19/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Herman T. Costello Lyceum Hall,432 High St,,Burlington,NJ,8016,,609-239-0029  410-685-1109,E,,Public,Building hours,,,,,,2,,,Non-Networked,,200-8,40.076462,-74.857778,11/6/2024,96728,2026-07-27 15:41:17 UTC,P,,,4/1/2018,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE 1,55 Grant Ave,Municipal parking lot across Breakwater Beach Water Park,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.942476,-74.072694,8/26/2026,98475,2026-08-26 01:15:54 UTC,,,,5/22/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Township of Ocean - Town Hall,399 Monmouth Rd,Located at the corner of Monmouth and Deal Roads,Oakhurst,NJ,7755,,732-531-5000,E,,Public,24 hours daily; for visitor use only,,,,,,2,,,Non-Networked,,200-9,40.253723,-74.013243,12/12/2025,98499,2026-02-02 23:16:24 UTC,LG,,,2/1/2018,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Environmental Protection Agency,2890 Woodbridge Ave,,Edison,NJ,8837,,,E,,Private - Government only,Fleet use only,,,,,,4,,,Non-Networked,,GPS,40.515384,-74.357705,12/12/2025,98673,2026-02-02 23:16:24 UTC,FG,20,U.S. Environmental Protection Agency,4/1/2018,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,EPA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,CITY HALL 01 CITY HALL 01,840 Central Ave,,Ocean City,NJ,8226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.278662,-74.575552,8/26/2026,99882,2026-08-26 01:15:49 UTC,,,,7/24/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE PH. 2A,21A Hancock Ave,Parking lot on the corner of Ocean Terr & Hancock Ave.,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.944341,-74.070951,8/26/2026,99909,2026-08-26 01:18:00 UTC,,,,7/25/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OLDE MILL INN 1 OLDE MILL INN,225 US-202,Parking lot in the back,Basking Ridge,NJ,7920,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.730666,-74.539645,8/26/2026,100265,2026-08-26 01:18:10 UTC,,,,8/9/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Edison, NJ - Tesla Supercharger",55 Parsonage Rd.,,Edison,NJ,8837,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-8,40.544732,-74.333889,6/18/2026,102293,2026-06-18 14:46:21 UTC,P,,,8/22/2014,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Egg Harbor Township, NJ - Tesla Supercharger",3121 Fire Road,,Egg Harbor Township,NJ,8234,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,39.393664,-74.562602,6/18/2026,102294,2026-06-18 14:46:21 UTC,P,,,6/22/2016,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Hamilton Township, NJ - Tesla Supercharger",425 Market Place Blvd,,Hamilton Township,NJ,8691,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,40.195562,-74.641341,6/18/2026,102295,2026-06-18 14:46:21 UTC,P,,,4/22/2014,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Jersey City, NJ – First Street - Tesla Supercharger",160 First Street,,Jersey City,NJ,7302,,877-798-3752,E,,Public,6:00am-12:00am daily. Open to Teslas only.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,40.721706,-74.040223,6/18/2026,102296,2026-06-18 14:46:21 UTC,P,,,2/13/2018,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"North Brunswick, NJ - Tesla Supercharger",191 Grand Avenue,,North Brunswick,NJ,8902,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-8,40.439365,-74.504815,6/18/2026,102297,2026-06-18 14:46:21 UTC,P,,,7/19/2018,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Tinton Falls, NJ - Tesla Supercharger",1 Premium Outlets Blvd,,Tinton Falls,NJ,7753,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,40.226406,-74.093806,6/18/2026,102299,2026-06-18 14:46:21 UTC,P,,,9/18/2015,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Jersey City, NJ - Mall Drive West - Tesla Supercharger",30 Mall Drive West,,Jersey City,NJ,7310,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,40.727339,-74.03985,6/18/2026,102300,2026-06-18 14:46:21 UTC,P,,,2/22/2018,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Woodbridge Township, NJ - Tesla Supercharger",440 King Georges Road,,Woodbridge,NJ,8857,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,40.536117,-74.297477,6/18/2026,102301,2026-06-18 14:46:21 UTC,P,,,3/10/2018,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SECAUCUS RECREATION CENT,1200 Koelle Blvd,North east corner of lot by flagpole,Secaucus,NJ,7094,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.799955,-74.047792,8/26/2026,104634,2026-08-26 01:08:47 UTC,,,,11/9/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Borough of Demarest - Department Of Public Works,22 Wakelee Dr,,Demarest,NJ,7627,,201-768-0167,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-8,40.958278,-73.963963,1/13/2025,104735,2025-02-12 00:16:32 UTC,LG,,,11/1/2018,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,WESTFIELD GSP GSP CHARGER 03,1 Garden State Plaza Pkwy,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.915544,-74.076504,8/26/2026,105308,2026-08-26 01:18:59 UTC,,,,12/14/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Hampton Inn Atlantic City/Absecon - Tesla Destination,338  E White Horse Pike,,Absecon,NJ,8205,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.43971,-74.521302,7/1/2024,114758,2025-02-12 00:16:32 UTC,P,,,1/10/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Borgata Hotel Casino & Spa - Tesla Destination,1 Borgata Way,,Atlantic City,NJ,8401,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.378389,-74.435356,7/1/2024,114759,2025-02-12 00:16:32 UTC,P,,,7/27/2015,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Dock's Oyster House - Tesla Destination,2405 Atlantic Ave,,Atlantic City,NJ,8401,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.357222,-74.441153,7/1/2024,114760,2025-02-12 00:16:32 UTC,P,,,11/20/2017,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Golden Nugget Casino Hotel - Tesla Destination,Huron Ave & Brigantine Blvd,,Atlantic City,NJ,8401,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.379335,-74.427382,7/1/2024,114761,2025-02-12 00:16:32 UTC,P,,,2/26/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Gables - Tesla Destination,212 Centre St,,Beach Haven,NJ,8008,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.563186,-74.239133,7/1/2024,114762,2025-02-12 00:16:32 UTC,P,,,7/3/2014,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Bernard's Inn - Tesla Destination,27 Mine Brook Rd,,Bernardsville,NJ,7924,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717948,-74.570447,7/1/2024,114763,2025-02-12 00:16:32 UTC,P,,,5/1/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Wine Shoppe - Tesla Destination,2736 Hooper Ave,,Brick,NJ,8723,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.055041,-74.133937,7/1/2024,114764,2025-02-12 00:16:32 UTC,P,,,1/7/2015,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Legacy Vacation Club Brigantine Beach - Tesla Destination,1400 Ocean Beach Ave,,Brigantine,NJ,8203,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.399687,-74.371107,7/1/2024,114765,2025-02-12 00:16:32 UTC,P,,,7/5/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Congress Hall - Tesla Destination,200 Congress Pl,,Cape May,NJ,8204,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.931037,-74.923703,7/1/2024,114766,2025-02-12 00:16:32 UTC,P,,,8/7/2014,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Hampton Inn Clinton - Tesla Destination,16 Frontage Dr,,Clinton,NJ,8809,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.629178,-74.917601,7/1/2024,114768,2025-02-12 00:16:32 UTC,P,,,7/11/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Strictly Bicycles Inc. - Tesla Destination,2347 Hudson Terrace,,Fort Lee,NJ,7024,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.861244,-73.959525,7/1/2024,114771,2025-02-12 00:16:32 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Borough of Glen Rock Train Station Commuter Parking - Tesla Destination,170 Rock Rd,,Glen Rock,NJ,7452,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.962288,-74.133814,7/1/2024,114772,2025-02-12 00:16:32 UTC,P,,,7/12/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,W Hoboken - Tesla Destination,225 River St,,Hoboken,NJ,7030,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73919,-74.02776,7/1/2024,114773,2025-02-12 00:16:32 UTC,P,,,11/22/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Propark The Morgan at Provost Square - Tesla Destination,160 Morgan St,,Jersey City,NJ,7032,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.720023,-74.040243,7/1/2024,114774,2025-02-12 00:16:32 UTC,P,,,8/2/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Propark - Madox Apartments - Tesla Destination,198 Van Vorst St,,Jersey City,NJ,7302,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.71387,-74.04138,7/1/2024,114775,2025-02-12 00:16:32 UTC,P,,,10/23/2014,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Hyatt Regency Jersey City on the Hudson - Tesla Destination,2 Exchange Pl,,Jersey City,NJ,7302,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716966,-74.032769,7/1/2024,114776,2025-02-12 00:16:32 UTC,P,,,9/7/2014,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Littleman Parking Crystal Point Garage - Tesla Destination,2 Second St,,Jersey City,NJ,7032,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.721293,-74.03204,7/1/2024,114777,2025-02-12 00:16:32 UTC,P,,,6/16/2017,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Propark The Beacon - Tesla Destination,20 Beacon Wy,,Jersey City,NJ,7304,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.722203,-74.064287,7/1/2024,114778,2025-02-12 00:16:32 UTC,P,,,4/17/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Vantage - Tesla Destination,33 Park View Ave,,Jersey City,NJ,7392,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.713398,-74.04439,7/1/2024,114779,2025-02-12 00:16:32 UTC,P,,,5/8/2018,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Eno Terra Restaurant - Tesla Destination,4484 Rte 27,,Kingston,NJ,8528,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.373937,-74.617588,7/1/2024,114780,2025-02-12 00:16:32 UTC,P,,,12/5/2017,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"Lambertville House, a Distrikt Hotel - Tesla Destination",32 Bridge St,,Lambertville,NJ,8530,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.365828,-74.94508,7/1/2024,114781,2025-02-12 00:16:32 UTC,P,,,10/13/2016,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Doubletree by Hilton Mahwah - Tesla Destination,180 Route 17 S,,Mahwah,NJ,7430,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.096589,-74.159129,7/1/2024,114782,2025-02-12 00:16:32 UTC,P,,,6/15/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Hilton Short Hills - Tesla Destination,41 John F. Kennedy Pkwy,,Millburn,NJ,7078,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742721,-74.366457,7/1/2024,114783,2025-02-12 00:16:32 UTC,P,,,10/7/2015,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Propark Valley & Bloom Garage - Tesla Destination,34 Valley Rd,,Montclair,NJ,7042,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.816653,-74.221252,7/1/2024,114784,2025-02-12 00:16:32 UTC,P,,,4/4/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Columbia Inn Restaurant - Tesla Destination,29 Main Rd,,Montville,NJ,7045,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.913199,-74.390008,7/1/2024,114785,2025-02-12 00:16:32 UTC,P,,,10/13/2015,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Best Western Plus Morristown Inn - Tesla Destination,270 South St,,Morristown,NJ,7960,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.787657,-74.470353,7/1/2024,114786,2025-02-12 00:16:32 UTC,P,,,1/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Holiday Inn Express & Suites Mount Arlington - Tesla Destination,176 Howard Blvd,,Mt. Arlington,NJ,7856,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.90318,-74.633245,7/1/2024,114787,2025-06-09 19:21:51 UTC,P,,,8/8/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Best Western Plus Murray Hill Hotel & Suites - Tesla Destination,535 Central Ave,,New Providence,NJ,7974,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.699027,-74.403284,7/1/2024,114788,2025-02-12 00:16:32 UTC,P,,,2/5/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Wooden Duck Bed and Breakfast - Tesla Destination,140 Goodale Rd,,Newton,NJ,7860,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.024869,-74.739386,7/1/2024,114789,2025-02-12 00:16:32 UTC,P,,,4/28/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"The Candlelight Inn, a Select Registry Property - Tesla Destination",2310 Central Ave,,North Wildwood,NJ,8260,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.994633,-74.807328,7/1/2024,114790,2025-02-12 00:16:32 UTC,P,,,5/1/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Peacock Inn - Tesla Destination,20 Bayard Ln,,Princeton,NJ,8540,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.349131,-74.665479,7/1/2024,114791,2025-02-12 00:16:32 UTC,P,,,1/4/2016,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,DoubleTree By Hilton Princeton - Tesla Destination,4355 Trenton Fwy,,Princeton,NJ,8540,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.366333,-74.597719,7/1/2024,114792,2025-02-12 00:16:32 UTC,P,,,9/19/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"Whistling Swan Inn, a Select Registry Property - Tesla Destination",110 Main St,,Stanhope,NJ,7874,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.905323,-74.709445,7/1/2024,114794,2025-02-12 00:16:32 UTC,P,,,7/8/2015,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Stockton Inn - Tesla Destination,1 Main St,,Stockton,NJ,8559,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.406122,-74.977199,7/1/2024,114795,2025-02-12 00:16:32 UTC,P,,,5/11/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Woolverton Inn - Tesla Destination,6 Woolverton Rd,,Stockton,NJ,8559,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.408703,-74.980133,7/1/2024,114796,2025-02-12 00:16:32 UTC,P,,,10/17/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Grand Summit Hotel - Tesla Destination,570 Springfield Ave,,Summit,NJ,7901,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714932,-74.366529,7/1/2024,114797,2025-02-12 00:16:32 UTC,P,,,12/22/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Highlawn Pavilion - Tesla Destination,1 Crest Dr,,West Orange,NJ,7052,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.804321,-74.237643,7/1/2024,114798,2025-02-12 00:16:32 UTC,P,,,11/7/2014,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Best Western Westfield Inn - Tesla Destination,435 N Ave W,,Westfield,NJ,7090,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.649738,-74.349093,7/1/2024,114799,2025-02-12 00:16:32 UTC,P,,,2/5/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,First Priority Group,160 Gold Mine Road,,Flanders,NJ,7828,,866-816-7584,E,,Public,24 hours daily,,,,,,7,,,EV Connect,https://www.evconnect.com,GPS,40.879991,-74.709768,8/26/2026,117271,2026-08-26 03:49:04 UTC,,,,12/5/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Paulsboro, NJ - Tesla Supercharger",51 Berkley Road,,Paulsboro,NJ,8066,,877-798-3752,E,,Public,24 hours daily. Open to Teslas only.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.821579,-75.240857,6/18/2026,117725,2026-06-18 14:46:21 UTC,P,,,1/11/2019,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
